name,user_score,user_count
F.E.A.R. 2: Project Origin,7.8,520.0
Toy Soldiers: War Chest,7.7,61.0
Godai: Elemental Force,3.8,19.0
Still Life,8.2,5.0
Big Mutha Truckers 2,3.4,5.0
SpongeBob's Truth or Square,6.5,15.0
I-Ninja,8.4,8.0
The Lord of the Rings: The Battle for Middle-Earth,8.6,199.0
Kessen III,8.1,20.0
The King of Fighters Collection: The Orochi Saga,7.0,9.0
Aero Elite: Combat Academy,7.0,8.0
Wrath Unleashed,6.0,6.0
Divinity II: Ego Draconis,7.7,125.0
Commandos 2: Men of Courage,8.4,5.0
Emergency 2012,6.2,12.0
Overlord: Minions,5.5,4.0
Fairy Fencer F: Advent Dark Force,6.2,34.0
Alvin and the Chipmunks,4.5,6.0
Hearts of Iron III,7.1,233.0
Kengo: Legend of The 9,4.1,14.0
Romance of the Three Kingdoms XI,8.4,8.0
Hammerin' Hero,7.3,8.0
Dark Souls III,8.6,1848.0
TMNT: Mutant Melee,2.8,4.0
Combat: Task Force 121,8.5,4.0
Stacked with Daniel Negreanu,5.3,7.0
Circus Maximus: Chariot Wars,5.0,4.0
Serious Sam: Next Encounter,7.8,17.0
Tom Clancy's Ghost Recon 2,1.4,11.0
Port Royale 3,8.9,9.0
Monster Racers,9.0,5.0
Speed Zone,3.8,11.0
James Cameron's Dark Angel,8.3,6.0
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,5.9,10.0
Dream Trigger 3D,6.3,29.0
Jumper: Griffin's Story,4.2,5.0
Operation Darkness,7.0,21.0
Galerians: Ash,7.9,11.0
Dead Island: Riptide,6.0,441.0
R-Type Command,6.5,6.0
Haunting Ground,8.8,44.0
Grand Kingdom,8.1,63.0
Robocalypse,8.6,18.0
Homie Rollerz,2.4,12.0
Escape Dead Island,3.8,74.0
Tom Clancy's Splinter Cell: Chaos Theory,7.0,25.0
SimCity 4: Deluxe Edition,8.3,37.0
CSI: Dark Motives,6.7,6.0
Romance of the Three Kingdoms IX,8.9,10.0
Second Sight,8.0,6.0
Operation Flashpoint: Red River,4.9,103.0
Vanguard Bandits,7.4,15.0
MLB Front Office Manager,4.6,10.0
Child of Light,7.8,108.0
Silent Hill: Origins,7.4,59.0
Resident Evil: Revelations 2,6.6,48.0
Harry Potter and the Sorcerer's Stone,6.0,5.0
McFarlane's Evil Prophecy,3.2,5.0
Damnation,5.6,50.0
Samurai Warriors,9.0,5.0
FIFA Soccer 2004,6.2,12.0
Record of Agarest War,6.8,34.0
SNK Arcade Classics Vol. 1,8.0,4.0
Dave Mirra BMX Challenge,4.6,10.0
Rayman 3: Hoodlum Havoc,8.3,21.0
Tony Hawk's Pro Skater 5,2.8,10.0
The Guy Game,5.4,7.0
Fantasia: Music Evolved,7.0,7.0
Ghost in the Shell: Stand Alone Complex,7.4,14.0
Open Season,5.6,7.0
Drake of the 99 Dragons,1.8,37.0
BlazBlue: Chrono Phantasma,7.8,28.0
Crimson Sea 2,8.3,6.0
Tokyo Twilight Ghost Hunters,7.0,16.0
Saint Seiya: Brave Soldiers,7.4,45.0
Earth Defense Force 2: Invaders from Planet Space,8.5,22.0
Digimon World Championship,6.5,13.0
RayStorm,7.8,4.0
Dynasty Warriors 8: Empires,6.8,15.0
Catwoman,6.1,7.0
Colosseum: Road to Freedom,8.3,17.0
Football Manager 2010,9.0,262.0
Target: Terror,2.7,16.0
Mugen Souls Z,6.4,56.0
BeatMania,8.9,11.0
Silpheed: The Lost Planet,7.5,4.0
Real Time Conflict: Shogun Empires,5.6,11.0
Spartan: Total Warrior,8.3,15.0
Pitfall: The Lost Expedition,7.8,4.0
River City Ransom EX,8.4,7.0
Bionicle Heroes,5.9,22.0
Fable: The Lost Chapters,8.7,489.0
Crazy Taxi 2,8.1,29.0
The Sims 2: Seasons,7.3,29.0
The Testament of Sherlock Holmes,8.0,128.0
Robot Alchemic Drive,8.2,13.0
Tomb Raider: Legend,8.0,7.0
Warhammer: Battle For Atluma,7.4,8.0
Eagle Flight,7.8,22.0
Operation: Vietnam,6.3,4.0
Fighter Maker 2,7.8,5.0
Lifeline,7.7,9.0
Dragon Valor,8.3,10.0
NHL 2005,5.6,5.0
Microsoft Flight Simulator 2004: A Century of Flight,8.2,49.0
Anubis II,2.7,28.0
Goodbye Deponia,7.9,171.0
The Book of Unwritten Tales 2,8.6,7.0
Inversion,5.4,43.0
Ultimate Marvel vs. Capcom 3,6.2,85.0
The Powerpuff Girls: Relish Rampage,7.6,5.0
Army Men: RTS,8.5,4.0
Assassin's Creed Chronicles,8.0,24.0
Dragoneer's Aria,6.0,7.0
N+,7.4,20.0
Obscure,8.9,39.0
Sega Soccer Slam,7.7,7.0
Deep Labyrinth,8.8,4.0
Spawn: Armageddon,7.2,9.0
God Hand,7.7,165.0
Legends of Wrestling II,3.7,10.0
Jurassic Park: Operation Genesis,8.8,19.0
RedCard 20-03,9.0,6.0
Future Tactics: The Uprising,6.0,6.0
Driver: Parallel Lines,4.6,17.0
Top Gun,4.4,5.0
Batman: Rise of Sin Tzu,6.8,4.0
Dragon Ball Z: Battle of Z,5.1,44.0
World Racing,8.1,8.0
Resident Evil 5,7.1,597.0
X-Men: The Official Game,9.3,6.0
The King of Fighters 02/03,8.8,14.0
Port Royale 3,4.5,6.0
Sly 2: Band of Thieves,7.4,23.0
Armored Core: Nine Breaker,8.2,5.0
Terraria,7.9,47.0
Cabela's Big Game Hunter 2005 Adventures,8.8,9.0
Worms 3D,7.6,19.0
BlazBlue: Chrono Phantasma Extend,6.3,4.0
TRON: Evolution,6.0,25.0
Pac-Man and the Ghostly Adventures 2,7.0,9.0
The Guided Fate Paradox,7.8,66.0
Mayhem 3D,8.6,9.0
Alex Rider: Stormbreaker,6.1,10.0
WipEout HD Fury,8.4,115.0
Fallout: Brotherhood of Steel,4.1,51.0
"Flower, Sun, and Rain",7.1,15.0
Gunstar Super Heroes,8.5,13.0
Cities XL 2012,5.6,95.0
Worms Forts: Under Siege,8.0,6.0
Full Spectrum Warrior: Ten Hammers,8.0,5.0
Natural Doctrine,7.5,29.0
Prince of Persia: The Fallen King,6.0,9.0
NHL Hitz Pro,8.8,12.0
Broken Sword 5: The Serpent's Curse,7.2,23.0
Alan Wake,8.0,1473.0
Risen 3: Titan Lords,4.4,69.0
Steambot Chronicles: Battle Tournament,6.3,8.0
Wings of War,5.0,5.0
187: Ride or Die,6.9,8.0
RPG Maker 3,7.9,14.0
Kabuki Warriors,2.5,12.0
World Poker Tour,7.8,4.0
Age of Empires III: The Asian Dynasties,8.5,71.0
IL-2 Sturmovik: Birds of Prey,2.4,5.0
NanoBreaker,6.7,11.0
Bionicle,1.5,4.0
GRID 2,5.7,571.0
Cabela's Trophy Bucks,6.0,5.0
Criminal Girls: Invite Only,6.7,37.0
Miami Vice: The Game,7.0,12.0
Samurai Warriors Chronicles 3,7.9,14.0
BMX XXX,5.0,7.0
One Piece: Unlimited World Red,7.8,43.0
Aggressive Inline,7.7,7.0
Insecticide,7.0,5.0
XGRA: Extreme G Racing Association,8.6,8.0
Mario vs. Donkey Kong: Tipping Stars,7.5,48.0
Tournament of Legends,6.9,11.0
Escape from Bug Island,5.0,25.0
Gradius Collection,8.5,4.0
Fist of the North Star: Ken's Rage 2,7.1,20.0
Gallop Racer 2004,8.7,12.0
Mobile Suit Gundam Seed: Never Ending Tomorrow,7.8,10.0
F1 2001,5.5,8.0
Crimson Gem Saga,7.5,30.0
Monster Tale,8.0,15.0
Legend of the Dragon,4.8,5.0
Cel Damage,6.8,11.0
Mirror's Edge Catalyst,4.4,606.0
Arc the Lad: End of Darkness,4.2,10.0
Tom Clancy's Splinter Cell: Pandora Tomorrow,6.2,6.0
Tokobot,7.3,8.0
Land of the Dead: Road to Fiddler's Green,5.8,10.0
Odin Sphere: Leifthrasir,7.0,29.0
Assetto Corsa,6.2,70.0
NHL 2K9,5.4,19.0
"Warhammer 40,000: Squad Command",7.9,16.0
Johnny Test,0.9,7.0
One Piece: Burning Blood,5.8,12.0
TrackMania Turbo,7.7,27.0
Pro Evolution Soccer 2015,5.8,173.0
Zero Escape: Zero Time Dilemma,8.3,116.0
Bionicle Heroes,6.4,15.0
Mystic Heroes,8.6,14.0
Jurassic Park III: Park Builder,8.0,5.0
Unchained Blades ,7.5,15.0
Showtime Championship Boxing,4.7,10.0
Bomberman Land,7.8,4.0
Generator Rex: Agent of Providence,4.0,6.0
Steins;Gate,8.7,51.0
Nights of Azure,7.6,71.0
Age of Empires Online,5.6,186.0
Earth Defense Force 2017 Portable,7.9,31.0
Atelier Iris 2: The Azoth Of Destiny,7.8,14.0
Lego Batman 3: Beyond Gotham,6.8,21.0
From The Abyss,8.0,5.0
The LEGO Movie Videogame,6.8,33.0
DuckTales: Remastered,7.9,100.0
Giants: Citizen Kabuto,6.9,8.0
MX vs. ATV Supercross,4.8,14.0
Grand Kingdom,8.8,33.0
Guilty Gear XX Accent Core Plus,8.0,7.0
LEGO Batman: The Videogame,7.8,61.0
Alone in the Dark,5.4,24.0
Muppets Party Cruise,8.0,6.0
Earth Defense Force 4.1: The Shadow of New Despair,7.9,51.0
Cold Fear,7.6,20.0
The Technomancer,6.7,116.0
Theme Park,7.6,14.0
Call of Cthulhu: Dark Corners of the Earth,8.1,37.0
Blur,7.4,177.0
The Next BIG Thing,7.9,35.0
Alien Syndrome,7.1,23.0
Vexx,7.3,6.0
Secret Files: Tunguska,7.6,8.0
EverQuest II: Destiny of Velious,7.4,5.0
Unreal Tournament III,8.0,523.0
Disney Sports Skateboarding,4.7,6.0
Pro Evolution Soccer 2012,8.2,11.0
Terminator 3: The Redemption,8.6,5.0
Arkanoid DS,7.0,5.0
Call of Duty 2,8.4,626.0
Big Bang Mini,8.2,26.0
Serious Sam II,6.7,11.0
Song of the Deep,6.9,20.0
Digimon All-Star Rumble,5.7,10.0
Dead Rising 2: Off the Record,5.3,54.0
Flipnic: Ultimate Pinball,8.1,12.0
ICO,7.4,27.0
The Witcher,8.8,1116.0
Atelier Sophie: The Alchemist of the Mysterious Book,8.0,14.0
Coded Arms: Contagion,6.6,28.0
Foster's Home for Imaginary Friends: Imagination Invaders,7.2,6.0
S.T.A.L.K.E.R.: Call of Pripyat,8.7,602.0
Create,6.8,9.0
Cabela's Dangerous Hunts: Ultimate Challenge,4.0,4.0
Tony Hawk's Pro Skater 5,3.1,12.0
Commandos: Strike Force,8.5,11.0
Mobile Suit Gundam: Gundam vs. Zeta Gundam,8.6,11.0
Guilty Gear X: Advance Edition,5.9,10.0
Warriors of the Lost Empire,7.4,12.0
Devil's Third,6.5,283.0
Star Trek: Tactical Assault,7.0,10.0
Oddworld: Munch's Oddysee,2.5,4.0
Broken Sword: The Shadow of the Templars,7.8,10.0
Resident Evil - Code: Veronica X,8.5,32.0
Zoo Tycoon: Complete Collection,8.0,8.0
Trapt,7.9,14.0
Lord of Magna: Maiden Heaven,7.8,36.0
Worms 3D,8.4,10.0
PoPoLoCrois,7.4,17.0
Dragon Rage,6.4,9.0
Theresia...,8.0,8.0
Sacred 2: Fallen Angel,6.9,203.0
Adventure Time: The Secret of the Nameless Kingdom,7.5,4.0
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,7.0,5.0
Jumper: Griffin's Story,3.3,30.0
Tron 2.0: Killer App,4.3,4.0
The Fast and the Furious,6.6,24.0
Vampire Rain: Altered Species,3.5,36.0
The History Channel: Battle for the Pacific,6.1,21.0
Racing Gears Advance,8.9,9.0
Syphon Filter: Logan's Shadow,7.9,9.0
Toy Soldiers: War Chest,8.4,50.0
Inversion,6.5,72.0
Need for Speed: Shift,5.8,387.0
Mercury Meltdown,7.8,8.0
Exist Archive: The Other Side of the Sky,8.3,12.0
Zoo Tycoon 2,8.1,43.0
Brave: A Warrior's Tale,5.0,4.0
Fatal Frame,8.6,16.0
Urban Chaos: Riot Response,7.8,24.0
Tom Clancy's Ghost Recon: Advanced Warfighter,4.6,41.0
Ivy the Kiwi?,7.2,12.0
Resident Evil 2,8.5,31.0
Catwoman,4.6,5.0
Top Gun: Hard Lock,3.5,16.0
Warriors Orochi 2,8.1,15.0
Mana Khemia: Alchemists of Al-Revis,7.5,41.0
Street Fighter V,2.9,431.0
Zone of the Enders: The Fist of Mars,9.0,9.0
MX vs. ATV Supercross Encore,4.1,9.0
Gun Showdown,7.6,9.0
Tiger Woods PGA Tour 08,7.6,8.0
Constantine,7.1,17.0
Tom Clancy's Splinter Cell: Double Agent,7.1,7.0
Samurai Shodown Anthology,8.2,5.0
S.T.A.L.K.E.R.: Shadow of Chernobyl,8.4,1088.0
Nanostray,7.7,19.0
Samurai Jack: The Shadow of Aku,8.4,10.0
Tropico 5,7.2,9.0
Winx Club: Quest for the Codex,6.8,6.0
Rugby World Cup 2015,1.9,39.0
Lost Kingdoms II,9.1,14.0
Aggressive Inline,7.8,5.0
Viewtiful Joe: Red Hot Rumble,6.9,8.0
Blade Dancer: Lineage of Light,6.9,16.0
Hakuoki: Stories of the Shinsengumi,6.5,10.0
X-Men: Destiny,5.6,7.0
The Sims 2: University,7.8,49.0
Generation of Chaos,7.7,18.0
Pump It Up: Exceed,8.4,11.0
Tokyo Twilight Ghost Hunters,6.4,17.0
MotorStorm RC,6.8,123.0
Harry Potter and the Sorcerer's Stone,7.8,76.0
Tom Clancy's Rainbow Six: Critical Hour,3.6,14.0
Scurge: Hive,8.6,5.0
Remember Me,7.4,1007.0
NBA Live 07,6.8,13.0
Handball 16,3.0,4.0
Ride to Hell,1.3,433.0
The Saboteur,8.0,236.0
Hail to the Chimp,6.1,7.0
Tom Clancy's Rainbow Six 3,8.2,5.0
Rocket League,8.2,580.0
V-Rally 3,7.4,14.0
Mirror's Edge,8.1,1026.0
Titan Quest,8.1,387.0
Amazing Island,6.6,7.0
Izuna 2: The Unemployed Ninja Returns,7.9,13.0
Gothic 3,7.3,519.0
7 Days to Die,5.2,74.0
Alvin and the Chipmunks,3.6,20.0
Final Fight: Streetwise,6.2,11.0
Speed Kings,8.8,4.0
Rebelstar: Tactical Command,9.1,10.0
F1 2010,6.6,99.0
Gladiator: Sword of Vengeance,7.1,7.0
Dungeon Keeper 2,8.8,100.0
Bombastic,7.2,6.0
Coraline,5.5,8.0
Hearts of Iron IV,6.9,306.0
Wing Commander: Prophecy,8.3,7.0
Marc Ecko's Getting Up: Contents Under Pressure,7.2,31.0
Captain America: Super Soldier,6.0,6.0
Sega Soccer Slam,8.5,10.0
Enemy Front,6.0,75.0
Front Mission Evolved,5.1,48.0
Dynasty Warriors 5,8.0,4.0
The Lost Chronicles of Zerzura,6.7,15.0
4 Elements,7.4,19.0
Murdered: Soul Suspect,7.4,379.0
Rez,8.3,28.0
Neverland Card Battles,7.8,12.0
Lufia: The Ruins of Lore,8.3,8.0
UEFA Euro 2004: Portugal,8.1,9.0
Airline Tycoon 2,5.5,30.0
Medabots: Infinity,8.0,7.0
IL-2 Sturmovik: Cliffs of Dover,7.1,114.0
NFL Blitz Pro,6.6,8.0
Black Sigil: Blade of the Exiled,7.5,20.0
Death Jr. II: Root of Evil,7.3,9.0
Wakeboarding Unleashed Featuring Shaun Murray,8.8,9.0
Mighty No. 9,3.5,282.0
Samurai Champloo: Sidetracked,7.2,6.0
Dead or Alive Xtreme 3: Fortune,7.8,110.0
Drill Dozer,8.3,10.0
Medal of Honor: Airborne,7.3,204.0
Men of War: Assault Squad,8.2,93.0
Rhapsody: A Musical Adventure,6.8,12.0
Dead Island Definitive Collection,4.9,18.0
PAC-MAN and the Ghostly Adventures,6.5,16.0
Virtua Striker 2002,6.0,5.0
UEFA Champions League 2006-2007,8.2,10.0
F1 2015,3.6,63.0
Aliens in the Attic,6.0,5.0
Hunted: The Demon's Forge,6.6,127.0
Otogi 2: Immortal Warriors,8.3,12.0
Legend of Kay,7.3,18.0
Lucha Libre AAA: Heroes del Ring,6.3,12.0
Piglet's Big Game,8.0,5.0
Tom Clancy's HAWX 2,3.8,47.0
Myth Makers: Orbs of Doom,1.1,8.0
Fallout: Brotherhood of Steel,5.5,23.0
IndyCar Series,7.8,5.0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,3.4,14.0
Killing Floor 2 ,8.0,57.0
Ferrari F355 Challenge,4.4,5.0
Mortal Kombat X,5.1,475.0
Cities in Motion,7.7,105.0
Shifters,5.9,8.0
Bladestorm: Nightmare,7.1,8.0
TNA iMPACT: Cross the Line,6.5,4.0
Sacred 3,4.1,42.0
Venetica,6.8,51.0
Operation Flashpoint: Dragon Rising,4.9,539.0
Wasteland 2,7.1,56.0
DoDonPachi Resurrection,8.6,16.0
MorphX,6.6,15.0
Sigma Star Saga,8.2,6.0
FIFA Soccer 2004,7.9,9.0
Disney's Party,7.8,5.0
The Bureau: XCOM Declassified,6.5,621.0
Nanostray 2,7.8,8.0
Dokapon Journey,7.0,8.0
Metal Slug Anthology,7.4,25.0
Back to the Future: The Game,4.1,9.0
Phantom Crash,8.3,14.0
Yanya Caballista: City Skater,6.3,7.0
The Typing of the Dead,7.8,12.0
Jenga World Tour,2.8,11.0
Tenchu: Dark Secret,5.1,7.0
Shrek Super Party,7.3,7.0
Second Sight,8.5,13.0
SpongeBob SquarePants: Plankton's Robotic Revenge,6.2,18.0
Rave Master,6.3,4.0
Bejeweled Twist,7.3,11.0
GRID,8.1,15.0
Steins;Gate 0,8.3,29.0
Ivy the Kiwi?,6.3,4.0
Hail to the Chimp,4.5,4.0
Alias,6.0,4.0
OutRun 2006: Coast 2 Coast,8.8,17.0
Arx Fatalis,8.2,6.0
Ride,4.8,4.0
Dr. Seuss: Green Eggs and Ham,9.0,21.0
Zumba Fitness Core,6.7,6.0
Guilty Gear Dust Strikers,5.8,9.0
Dark Summit,4.5,4.0
Star Wars: Republic Commando,8.7,279.0
The Lost Vikings,9.1,15.0
Tour de France 2011,7.6,5.0
Plants vs. Zombies,8.9,891.0
Secret Files: Tunguska,7.6,5.0
Stretch Panic,7.8,4.0
Blazing Souls: Accelate,7.8,17.0
PQ2: Practical Intelligence Quotient,7.8,6.0
Metroid Prime: Federation Force,5.1,219.0
Natural Doctrine,8.1,17.0
DiRT 2,8.2,352.0
Payday 2,3.4,3558.0
Woody Woodpecker: Escape from Buzz Buzzard Park,7.4,5.0
Furu Furu Park,4.8,5.0
Hatsune Miku: Project Diva X,7.4,41.0
Whirl Tour,9.0,4.0
Grand Ages: Medieval,5.4,52.0
Saints Row: Gat out of Hell,5.7,98.0
Stunt GP,8.1,9.0
Plants vs. Zombies: Garden Warfare 2,7.5,44.0
Singularity,7.7,326.0
NASCAR Heat Evolution,3.8,18.0
Ms Saga: A New Dawn,8.6,15.0
Child of Light,8.0,451.0
GrimGrimoire,7.9,17.0
Deadliest Catch: Alaskan Storm,5.9,15.0
Crime Life: Gang Wars,3.4,9.0
Rugby 2005,7.7,11.0
"Warhammer 40,000: Dawn of War",8.8,295.0
Rock 'N Roll Racing,9.4,5.0
Silhouette Mirage,7.5,4.0
Dynasty Warriors Vol. 2,8.1,8.0
Freelancer,9.0,185.0
LEGO Indiana Jones 2: The Adventure Continues,8.0,19.0
Rugby 06,7.8,27.0
Fatal Frame II: Crimson Butterfly Director's Cut,8.3,16.0
2002 FIFA World Cup,7.7,6.0
The Lord of the Rings: The Battle for Middle-Earth II,7.5,83.0
Need for Speed Carbon,7.2,249.0
Colin McRae Rally 2005,7.5,6.0
Saiyuki: Journey West,7.1,9.0
Secret Service,5.5,8.0
Empire Earth,8.2,126.0
DuckTales: Remastered,7.4,135.0
Worms Reloaded,6.8,185.0
StarCraft,9.1,813.0
World Championship Pool 2004,6.7,6.0
B-Boy,7.8,6.0
Kakuto Chojin,7.2,17.0
Need for Speed Underground,8.3,307.0
Moon,7.4,21.0
Snoopy vs the Red Baron,7.8,4.0
Virtua Tennis 3,7.7,13.0
Raze's Hell,8.1,8.0
Far Cry,8.1,724.0
Hoshigami: Ruining Blue Earth,8.7,26.0
NightCaster II: Equinox,7.0,4.0
Ship Simulator Extremes,6.2,27.0
Time Crisis: Project Titan,6.7,6.0
Billy the Wizard: Rocket Broomstick Racing,0.3,4.0
Ys: The Ark of Napishtim,7.3,13.0
Pro Evolution Soccer 2017,6.1,84.0
FIFA Soccer 10,3.8,59.0
Tom Clancy's Rainbow Six: Lockdown,7.8,5.0
The Sims,7.9,451.0
FIFA Manager 12,3.9,24.0
Gitaroo Man,8.7,25.0
SpongeBob SquarePants: Plankton's Robotic Revenge,6.1,13.0
Cabela's Trophy Bucks,3.0,4.0
XCOM 2,8.1,40.0
Yaiba: Ninja Gaiden Z,5.3,43.0
Rock of the Dead,4.8,4.0
Code Lyoko,6.8,13.0
Pool Party,0.7,6.0
Rapala Fishing Frenzy 2009,7.2,6.0
Company of Heroes,8.8,1128.0
Wonder World Amusement Park,4.5,4.0
Ride 2,8.0,12.0
Wing Island,4.9,8.0
Silent Hunter: Wolves of the Pacific,6.9,40.0
Wrath Unleashed,7.0,4.0
March of the Penguins,1.7,6.0
Double Dragon Advance,8.4,5.0
The Bible Game,2.7,13.0
Bubble Bobble Revolution,6.2,6.0
Yager,9.3,9.0
Root Letter,7.8,6.0
Futurama,6.9,14.0
Supreme Commander,8.3,263.0
Pool Hall Pro,5.3,4.0
Wolfenstein,7.3,261.0
Cesar Millan's Dog Whisperer,8.6,9.0
Microsoft Train Simulator,8.4,21.0
Resident Evil 6,6.3,34.0
Assassin's Creed: Altair's Chronicles,6.3,30.0
Bad Boys: Miami Takedown,2.0,9.0
Fantastic Four: Rise of the Silver Surfer,5.9,15.0
Pony Friends,6.6,12.0
Art of Fighting Anthology,7.0,4.0
Sébastien Loeb Rally Evo,8.1,73.0
Lux-Pain,6.2,18.0
Guilty Gear XX Accent Core,8.3,16.0
Grey's Anatomy: The Video Game,7.5,4.0
Mafia,9.1,863.0
Disney's Donald Duck: Goin' Quackers,3.0,4.0
Operation Flashpoint: Elite,8.3,27.0
Fantastic Four: Rise of the Silver Surfer,4.8,13.0
Virtua Tennis 3,6.8,26.0
Front Mission,8.9,9.0
Tropico 3,8.1,184.0
Boktai 2: Solar Boy Django,8.5,11.0
Life is Strange,8.6,1620.0
TOCA Race Driver 2,8.3,6.0
Battlezone,7.0,31.0
Pro Evolution Soccer 2016,4.3,286.0
The Dark Spire,7.7,21.0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,6.0,38.0
Runaway: A Twist of Fate,8.2,40.0
FlatOut 2,7.3,8.0
Rogue Trooper,8.2,9.0
Backyard Baseball '09,7.8,5.0
Tom Clancy's HAWX,7.3,125.0
Enemy Front,5.8,78.0
Shantae and the Pirate's Curse,8.5,86.0
Dai Senryaku VII: Modern Military Tactics,8.8,6.0
Castle of Shikigami III,7.6,9.0
Nobunaga's Ambition: Sphere of Influence,8.1,46.0
FIFA Street 2,7.5,4.0
City Life: World Edition,8.2,9.0
Corpse Party: Book of Shadows,8.2,50.0
WarTech: Senko no Ronde,6.1,7.0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,4.3,16.0
IL-2 Sturmovik: 1946,8.8,115.0
Red Ninja: End of Honor,5.0,7.0
Praetorians,8.2,38.0
The Wolf Among Us,8.4,29.0
Smash Court Tennis 3,6.3,4.0
LEGO Friends,8.3,4.0
Guild Wars Trilogy,8.8,8.0
SPRay,4.5,6.0
Outlaw Tennis,7.7,6.0
Saint Seiya: Soldiers' Soul,6.3,4.0
Brothers: A Tale of Two Sons,8.9,26.0
Attack of the Movies 3D,1.7,10.0
Secret Files: Tunguska,7.4,38.0
NASCAR 07,7.0,4.0
Dance Dance Revolution Disney Mix,8.3,13.0
Nitroplus Blasterz: Heroines Infinite Duel,6.9,28.0
Thrillville: Off the Rails,6.2,5.0
Bloody Roar Extreme,8.6,9.0
Clockwork Empires,3.8,5.0
Split/Second,8.2,116.0
Resident Evil 6,5.9,868.0
Dead Head Fred,7.3,23.0
Myth Makers: Trixie in Toyland,0.2,5.0
Ride to Hell,1.0,218.0
Need for Speed: ProStreet,5.9,163.0
Digimon Rumble Arena 2,8.1,7.0
Gravity Falls: Legend of the Gnome Gemulets,5.8,10.0
Rodea the Sky Soldier,5.6,37.0
Major League Baseball 2K12,5.7,15.0
Hellboy: The Science of Evil,7.1,13.0
The Sims Deluxe,8.2,77.0
Horses 3D,6.3,4.0
LEGO Indiana Jones: The Original Adventures,7.7,35.0
The Sims 2: Pets,7.7,40.0
Deadliest Warrior: Ancient Combat,6.3,4.0
The Kore Gang,8.6,7.0
Rugby Challenge 3,6.8,12.0
Blood Bowl,6.5,57.0
Port Royale 2,7.7,40.0
Star Trek: Shattered Universe,4.0,10.0
Company of Heroes: Tales of Valor,7.2,204.0
Guilty Gear XX Accent Core,8.4,19.0
WarJetz,5.5,4.0
Stellaris,8.0,569.0
Devil May Cry 4,8.5,353.0
Barnyard,5.7,7.0
Test Drive: Ferrari Legends,4.9,22.0
Heroes of Might and Magic V,7.9,349.0
Metal Gear Solid: Digital Graphic Novel,7.2,21.0
Aeon Flux,5.8,9.0
Age of Mythology: The Titans,8.7,119.0
Psycho-Pass: Mandatory Happiness,8.3,19.0
Virtua Tennis 4,7.3,43.0
Shattered Union,6.9,7.0
GRID,7.9,463.0
Unchained Blades ,7.8,16.0
Terraria,7.7,29.0
Company of Heroes: Opposing Fronts,8.6,235.0
NHL Hitz Pro,7.8,5.0
Superman: Countdown to Apokolips,5.7,6.0
Ben 10 Galactic Racing,3.8,8.0
Worms 4: Mayhem,9.2,6.0
Rise of Nations,9.0,274.0
Men of War: Vietnam,4.9,35.0
Imperial Glory,8.4,73.0
Antz Extreme Racing,5.0,8.0
Samurai Warriors 2: Empires,8.5,13.0
Metal Slug XX,6.1,9.0
Patrician IV,6.4,34.0
Fisherman's Challenge,7.5,4.0
Resident Evil: Revelations,7.0,342.0
The Da Vinci Code,2.8,5.0
Pure Pinball,8.5,6.0
Shadow of the Colossus,8.4,72.0
BlazBlue: Chrono Phantasma Extend,8.3,10.0
Headhunter: Redemption,6.7,7.0
Dead Rising,6.6,30.0
Grand Theft Auto: Vice City,8.8,1520.0
Surf's Up,5.1,7.0
SWAT: Target Liberty,7.7,9.0
Twin Strike: Operation Thunder,8.3,6.0
CSI: Fatal Conspiracy,5.5,6.0
Bomberman: Act Zero,2.2,42.0
Empire Earth III,2.8,53.0
The Sims 4: Spa Day,7.6,26.0
Resident Evil: Operation Raccoon City,3.8,188.0
Dreamfall: The Longest Journey,8.8,24.0
JASF: Jane's Advanced Strike Fighters,3.1,14.0
Metal Gear Solid V: The Definitive Experience,7.8,11.0
Brothers In Arms DS,8.0,25.0
Gal Gun: Double Peace,8.1,10.0
Off-Road Drive,6.4,17.0
Colin McRae Rally 3,7.4,14.0
TMNT,2.2,5.0
Stolen,7.4,16.0
Stoked: Big Air Edition,7.7,16.0
LEGO Jurassic World,7.1,31.0
Pro Race Driver,7.5,4.0
The Movies,8.3,131.0
FIFA World Cup Germany 2006,7.2,6.0
Train Simulator 2016,4.0,8.0
Supreme Commander: Forged Alliance,8.9,219.0
Dragon Ball: Advanced Adventure,8.5,11.0
Lost Planet 3,6.2,210.0
Echo Night Beyond,8.8,8.0
Meteos: Disney Magic,6.6,5.0
NASCAR Heat Evolution,1.6,10.0
Beyblade Evolution,6.3,4.0
Castlevania: Lords of Shadow 2,7.7,498.0
Greg Hastings' Tournament Paintball Max'd,7.4,10.0
Halo: Combat Evolved,7.4,396.0
Exist Archive: The Other Side of the Sky,7.9,16.0
Little Red Riding Hood's Zombie BBQ,7.3,8.0
Assassin's Creed Chronicles: China,6.4,83.0
Worms: Ultimate Mayhem,7.8,48.0
Rugby 08,7.4,25.0
Caesar IV,7.6,43.0
Ferrari Challenge Trofeo Pirelli,6.2,26.0
Cy Girls,8.8,4.0
Ray Gigant,8.1,25.0
APB Reloaded,5.7,269.0
